Note,TDS 1002B - 11:29:33 AM   3/1/2023,,-1.5440001E-3,0.0,,Note,TDS 1002B - 11:29:33 AM   3/1/2023,,-1.5440001E-3,79.999998212E-3,
,,,-1.5430001E-3,19.9999996E-3,,,,,-1.5430001E-3,79.999998212E-3,
,,,-1.5420001E-3,-19.9999996E-3,,,,,-1.5420001E-3,79.999998212E-3,
,,,-1.5410001E-3,0.0,,,,,-1.5410001E-3,79.999998212E-3,
,,,-1.5400001E-3,0.0,,,,,-1.5400001E-3,79.999998212E-3,
,,,-1.5390001E-3,0.0,,,,,-1.5390001E-3,79.999998212E-3,
,,,-1.5380001E-3,0.0,,,,,-1.5380001E-3,79.999998212E-3,
,,,-1.5370002E-3,0.0,,,,,-1.5370002E-3,79.999998212E-3,
,,,-1.5360002E-3,0.0,,,,,-1.5360002E-3,79.999998212E-3,
,,,-1.5350002E-3,19.9999996E-3,,,,,-1.5350002E-3,79.999998212E-3,
,,,-1.5340002E-3,19.9999996E-3,,,,,-1.5340002E-3,79.999998212E-3,
,,,-1.5330001E-3,0.0,,,,,-1.5330001E-3,79.999998212E-3,
,,,-1.5320001E-3,0.0,,,,,-1.5320001E-3,79.999998212E-3,
,,,-1.5310001E-3,19.9999996E-3,,,,,-1.5310001E-3,79.999998212E-3,
,,,-1.5300001E-3,0.0,,,,,-1.5300001E-3,79.999998212E-3,
,,,-1.5290001E-3,19.9999996E-3,,,,,-1.5290001E-3,79.999998212E-3,
,,,-1.5280001E-3,0.0,,,,,-1.5280001E-3,79.999998212E-3,
,,,-1.5270001E-3,0.0,,,,,-1.5270001E-3,79.999998212E-3,
,,,-1.5260001E-3,19.9999996E-3,,,,,-1.5260001E-3,79.999998212E-3,
,,,-1.5250001E-3,0.0,,,,,-1.5250001E-3,79.999998212E-3,
,,,-1.5240001E-3,0.0,,,,,-1.5240001E-3,79.999998212E-3,
,,,-1.5230001E-3,0.0,,,,,-1.5230001E-3,79.999998212E-3,
,,,-1.5220001E-3,0.0,,,,,-1.5220001E-3,79.999998212E-3,
,,,-1.5210002E-3,0.0,,,,,-1.5210002E-3,79.999998212E-3,
,,,-1.5200002E-3,0.0,,,,,-1.5200002E-3,79.999998212E-3,
,,,-1.5190002E-3,0.0,,,,,-1.5190002E-3,79.999998212E-3,
,,,-1.5180002E-3,19.9999996E-3,,,,,-1.5180002E-3,0.0,
,,,-1.5170001E-3,0.0,,,,,-1.5170001E-3,79.999998212E-3,
,,,-1.5160001E-3,0.0,,,,,-1.5160001E-3,79.999998212E-3,
,,,-1.5150001E-3,0.0,,,,,-1.5150001E-3,79.999998212E-3,
,,,-1.5140001E-3,0.0,,,,,-1.5140001E-3,79.999998212E-3,
,,,-1.5130001E-3,19.9999996E-3,,,,,-1.5130001E-3,79.999998212E-3,
,,,-1.5120001E-3,19.9999996E-3,,,,,-1.5120001E-3,79.999998212E-3,
,,,-1.5110001E-3,0.0,,,,,-1.5110001E-3,79.999998212E-3,
,,,-1.5100001E-3,0.0,,,,,-1.5100001E-3,79.999998212E-3,
,,,-1.5090001E-3,0.0,,,,,-1.5090001E-3,79.999998212E-3,
,,,-1.5080001E-3,19.9999996E-3,,,,,-1.5080001E-3,79.999998212E-3,
,,,-1.5070001E-3,0.0,,,,,-1.5070001E-3,79.999998212E-3,
,,,-1.5060002E-3,0.0,,,,,-1.5060002E-3,79.999998212E-3,
,,,-1.5050002E-3,0.0,,,,,-1.5050002E-3,79.999998212E-3,
,,,-1.5040002E-3,0.0,,,,,-1.5040002E-3,79.999998212E-3,
,,,-1.5030002E-3,0.0,,,,,-1.5030002E-3,79.999998212E-3,
,,,-1.5020001E-3,0.0,,,,,-1.5020001E-3,79.999998212E-3,
,,,-1.5010001E-3,19.9999996E-3,,,,,-1.5010001E-3,79.999998212E-3,
,,,-1.5000001E-3,19.9999996E-3,,,,,-1.5000001E-3,79.999998212E-3,
,,,-1.4990001E-3,0.0,,,,,-1.4990001E-3,79.999998212E-3,
,,,-1.4980001E-3,-19.9999996E-3,,,,,-1.4980001E-3,79.999998212E-3,
,,,-1.4970001E-3,0.0,,,,,-1.4970001E-3,79.999998212E-3,
,,,-1.4960001E-3,0.0,,,,,-1.4960001E-3,79.999998212E-3,
,,,-1.4950001E-3,0.0,,,,,-1.4950001E-3,79.999998212E-3,
,,,-1.4940001E-3,0.0,,,,,-1.4940001E-3,79.999998212E-3,
,,,-1.4930001E-3,19.9999996E-3,,,,,-1.4930001E-3,79.999998212E-3,
,,,-1.4920001E-3,19.9999996E-3,,,,,-1.4920001E-3,79.999998212E-3,
,,,-1.4910002E-3,0.0,,,,,-1.4910002E-3,79.999998212E-3,
,,,-1.4900002E-3,19.9999996E-3,,,,,-1.4900002E-3,79.999998212E-3,
,,,-1.4890002E-3,0.0,,,,,-1.4890002E-3,79.999998212E-3,
,,,-1.4880002E-3,0.0,,,,,-1.4880002E-3,79.999998212E-3,
,,,-1.4870001E-3,19.9999996E-3,,,,,-1.4870001E-3,79.999998212E-3,
,,,-1.4860001E-3,-19.9999996E-3,,,,,-1.4860001E-3,0.0,
,,,-1.4850001E-3,0.0,,,,,-1.4850001E-3,79.999998212E-3,
,,,-1.4840001E-3,0.0,,,,,-1.4840001E-3,79.999998212E-3,
,,,-1.4830001E-3,0.0,,,,,-1.4830001E-3,79.999998212E-3,
,,,-1.4820001E-3,0.0,,,,,-1.4820001E-3,79.999998212E-3,
,,,-1.4810001E-3,0.0,,,,,-1.4810001E-3,79.999998212E-3,
,,,-1.4800001E-3,0.0,,,,,-1.4800001E-3,79.999998212E-3,
,,,-1.4790001E-3,0.0,,,,,-1.4790001E-3,79.999998212E-3,
,,,-1.4780001E-3,0.0,,,,,-1.4780001E-3,159.99999642E-3,
,,,-1.4770001E-3,0.0,,,,,-1.4770001E-3,79.999998212E-3,
,,,-1.4760001E-3,0.0,,,,,-1.4760001E-3,79.999998212E-3,
,,,-1.4750002E-3,19.9999996E-3,,,,,-1.4750002E-3,79.999998212E-3,
,,,-1.4740002E-3,19.9999996E-3,,,,,-1.4740002E-3,79.999998212E-3,
,,,-1.4730002E-3,0.0,,,,,-1.4730002E-3,79.999998212E-3,
,,,-1.4720001E-3,-19.9999996E-3,,,,,-1.4720001E-3,79.999998212E-3,
,,,-1.4710001E-3,0.0,,,,,-1.4710001E-3,79.999998212E-3,
,,,-1.4700001E-3,0.0,,,,,-1.4700001E-3,79.999998212E-3,
,,,-1.4690001E-3,0.0,,,,,-1.4690001E-3,79.999998212E-3,
,,,-1.4680001E-3,19.9999996E-3,,,,,-1.4680001E-3,79.999998212E-3,
,,,-1.4670001E-3,0.0,,,,,-1.4670001E-3,79.999998212E-3,
,,,-1.4660001E-3,19.9999996E-3,,,,,-1.4660001E-3,79.999998212E-3,
,,,-1.4650001E-3,0.0,,,,,-1.4650001E-3,79.999998212E-3,
,,,-1.4640001E-3,0.0,,,,,-1.4640001E-3,79.999998212E-3,
,,,-1.4630001E-3,0.0,,,,,-1.4630001E-3,79.999998212E-3,
,,,-1.4620001E-3,0.0,,,,,-1.4620001E-3,79.999998212E-3,
,,,-1.4610001E-3,0.0,,,,,-1.4610001E-3,79.999998212E-3,
,,,-1.4600002E-3,0.0,,,,,-1.4600002E-3,79.999998212E-3,
,,,-1.4590002E-3,0.0,,,,,-1.4590002E-3,79.999998212E-3,
,,,-1.4580002E-3,0.0,,,,,-1.4580002E-3,79.999998212E-3,
,,,-1.4570002E-3,0.0,,,,,-1.4570002E-3,79.999998212E-3,
,,,-1.4560001E-3,19.9999996E-3,,,,,-1.4560001E-3,79.999998212E-3,
,,,-1.4550001E-3,0.0,,,,,-1.4550001E-3,79.999998212E-3,
,,,-1.4540001E-3,0.0,,,,,-1.4540001E-3,79.999998212E-3,
,,,-1.4530001E-3,0.0,,,,,-1.4530001E-3,79.999998212E-3,
,,,-1.4520001E-3,19.9999996E-3,,,,,-1.4520001E-3,79.999998212E-3,
,,,-1.4510001E-3,0.0,,,,,-1.4510001E-3,79.999998212E-3,
,,,-1.4500001E-3,19.9999996E-3,,,,,-1.4500001E-3,79.999998212E-3,
,,,-1.4490001E-3,19.9999996E-3,,,,,-1.4490001E-3,79.999998212E-3,
,,,-1.4480001E-3,0.0,,,,,-1.4480001E-3,79.999998212E-3,
,,,-1.4470001E-3,19.9999996E-3,,,,,-1.4470001E-3,79.999998212E-3,
,,,-1.4460001E-3,0.0,,,,,-1.4460001E-3,79.999998212E-3,
,,,-1.4450002E-3,19.9999996E-3,,,,,-1.4450002E-3,79.999998212E-3,
,,,-1.4440002E-3,0.0,,,,,-1.4440002E-3,79.999998212E-3,
,,,-1.4430002E-3,0.0,,,,,-1.4430002E-3,79.999998212E-3,
,,,-1.4420002E-3,0.0,,,,,-1.4420002E-3,79.999998212E-3,
,,,-1.4410001E-3,0.0,,,,,-1.4410001E-3,79.999998212E-3,
,,,-1.4400001E-3,0.0,,,,,-1.4400001E-3,79.999998212E-3,
,,,-1.4390001E-3,0.0,,,,,-1.4390001E-3,79.999998212E-3,
,,,-1.4380001E-3,0.0,,,,,-1.4380001E-3,79.999998212E-3,
,,,-1.4370001E-3,0.0,,,,,-1.4370001E-3,79.999998212E-3,
,,,-1.4360001E-3,0.0,,,,,-1.4360001E-3,79.999998212E-3,
,,,-1.4350001E-3,0.0,,,,,-1.4350001E-3,79.999998212E-3,
,,,-1.4340001E-3,0.0,,,,,-1.4340001E-3,79.999998212E-3,
,,,-1.4330001E-3,19.9999996E-3,,,,,-1.4330001E-3,79.999998212E-3,
,,,-1.4320001E-3,0.0,,,,,-1.4320001E-3,79.999998212E-3,
,,,-1.4310001E-3,19.9999996E-3,,,,,-1.4310001E-3,79.999998212E-3,
,,,-1.4300002E-3,0.0,,,,,-1.4300002E-3,79.999998212E-3,
,,,-1.4290002E-3,19.9999996E-3,,,,,-1.4290002E-3,79.999998212E-3,
,,,-1.4280002E-3,0.0,,,,,-1.4280002E-3,79.999998212E-3,
,,,-1.4270002E-3,19.9999996E-3,,,,,-1.4270002E-3,79.999998212E-3,
,,,-1.4260001E-3,0.0,,,,,-1.4260001E-3,79.999998212E-3,
,,,-1.4250001E-3,19.9999996E-3,,,,,-1.4250001E-3,79.999998212E-3,
,,,-1.4240001E-3,0.0,,,,,-1.4240001E-3,79.999998212E-3,
,,,-1.4230001E-3,0.0,,,,,-1.4230001E-3,79.999998212E-3,
,,,-1.4220001E-3,19.9999996E-3,,,,,-1.4220001E-3,79.999998212E-3,
,,,-1.4210001E-3,0.0,,,,,-1.4210001E-3,79.999998212E-3,
,,,-1.4200001E-3,19.9999996E-3,,,,,-1.4200001E-3,79.999998212E-3,
,,,-1.4190001E-3,0.0,,,,,-1.4190001E-3,79.999998212E-3,
,,,-1.4180001E-3,0.0,,,,,-1.4180001E-3,79.999998212E-3,
,,,-1.4170001E-3,19.9999996E-3,,,,,-1.4170001E-3,79.999998212E-3,
,,,-1.4160001E-3,0.0,,,,,-1.4160001E-3,79.999998212E-3,
,,,-1.4150001E-3,0.0,,,,,-1.4150001E-3,79.999998212E-3,
,,,-1.4140002E-3,0.0,,,,,-1.4140002E-3,79.999998212E-3,
,,,-1.4130002E-3,0.0,,,,,-1.4130002E-3,79.999998212E-3,
,,,-1.4120002E-3,0.0,,,,,-1.4120002E-3,79.999998212E-3,
,,,-1.4110002E-3,-19.9999996E-3,,,,,-1.4110002E-3,79.999998212E-3,
,,,-1.4100001E-3,0.0,,,,,-1.4100001E-3,79.999998212E-3,
,,,-1.4090001E-3,0.0,,,,,-1.4090001E-3,79.999998212E-3,
,,,-1.4080001E-3,-19.9999996E-3,,,,,-1.4080001E-3,79.999998212E-3,
,,,-1.4070001E-3,19.9999996E-3,,,,,-1.4070001E-3,79.999998212E-3,
,,,-1.4060001E-3,19.9999996E-3,,,,,-1.4060001E-3,79.999998212E-3,
,,,-1.4050001E-3,0.0,,,,,-1.4050001E-3,79.999998212E-3,
,,,-1.4040001E-3,0.0,,,,,-1.4040001E-3,79.999998212E-3,
,,,-1.4030001E-3,0.0,,,,,-1.4030001E-3,79.999998212E-3,
,,,-1.4020001E-3,0.0,,,,,-1.4020001E-3,79.999998212E-3,
,,,-1.4010001E-3,0.0,,,,,-1.4010001E-3,79.999998212E-3,
,,,-1.4000001E-3,0.0,,,,,-1.4000001E-3,79.999998212E-3,
,,,-1.3990002E-3,0.0,,,,,-1.3990002E-3,79.999998212E-3,
,,,-1.3980002E-3,19.9999996E-3,,,,,-1.3980002E-3,79.999998212E-3,
,,,-1.3970002E-3,19.9999996E-3,,,,,-1.3970002E-3,79.999998212E-3,
,,,-1.3960002E-3,19.9999996E-3,,,,,-1.3960002E-3,79.999998212E-3,
,,,-1.3950001E-3,19.9999996E-3,,,,,-1.3950001E-3,79.999998212E-3,
,,,-1.3940001E-3,0.0,,,,,-1.3940001E-3,0.0,
,,,-1.3930001E-3,19.9999996E-3,,,,,-1.3930001E-3,79.999998212E-3,
,,,-1.3920001E-3,0.0,,,,,-1.3920001E-3,79.999998212E-3,
,,,-1.3910001E-3,19.9999996E-3,,,,,-1.3910001E-3,79.999998212E-3,
,,,-1.3900001E-3,0.0,,,,,-1.3900001E-3,79.999998212E-3,
,,,-1.3890001E-3,-19.9999996E-3,,,,,-1.3890001E-3,79.999998212E-3,
,,,-1.3880001E-3,0.0,,,,,-1.3880001E-3,79.999998212E-3,
,,,-1.3870001E-3,0.0,,,,,-1.3870001E-3,79.999998212E-3,
,,,-1.3860001E-3,19.9999996E-3,,,,,-1.3860001E-3,79.999998212E-3,
,,,-1.3850001E-3,19.9999996E-3,,,,,-1.3850001E-3,79.999998212E-3,
,,,-1.3840002E-3,0.0,,,,,-1.3840002E-3,79.999998212E-3,
,,,-1.3830002E-3,0.0,,,,,-1.3830002E-3,79.999998212E-3,
,,,-1.3820002E-3,0.0,,,,,-1.3820002E-3,79.999998212E-3,
,,,-1.3810002E-3,19.9999996E-3,,,,,-1.3810002E-3,79.999998212E-3,
,,,-1.3800001E-3,0.0,,,,,-1.3800001E-3,79.999998212E-3,
,,,-1.3790001E-3,19.9999996E-3,,,,,-1.3790001E-3,79.999998212E-3,
,,,-1.3780001E-3,0.0,,,,,-1.3780001E-3,159.99999642E-3,
,,,-1.3770001E-3,0.0,,,,,-1.3770001E-3,79.999998212E-3,
,,,-1.3760001E-3,0.0,,,,,-1.3760001E-3,79.999998212E-3,
,,,-1.3750001E-3,0.0,,,,,-1.3750001E-3,79.999998212E-3,
,,,-1.3740001E-3,0.0,,,,,-1.3740001E-3,79.999998212E-3,
,,,-1.3730001E-3,0.0,,,,,-1.3730001E-3,79.999998212E-3,
,,,-1.3720001E-3,19.9999996E-3,,,,,-1.3720001E-3,79.999998212E-3,
,,,-1.3710001E-3,19.9999996E-3,,,,,-1.3710001E-3,79.999998212E-3,
,,,-1.3700001E-3,0.0,,,,,-1.3700001E-3,79.999998212E-3,
,,,-1.3690001E-3,0.0,,,,,-1.3690001E-3,79.999998212E-3,
,,,-1.3680002E-3,19.9999996E-3,,,,,-1.3680002E-3,79.999998212E-3,
,,,-1.3670002E-3,19.9999996E-3,,,,,-1.3670002E-3,79.999998212E-3,
,,,-1.3660002E-3,0.0,,,,,-1.3660002E-3,79.999998212E-3,
,,,-1.3650001E-3,0.0,,,,,-1.3650001E-3,79.999998212E-3,
,,,-1.3640001E-3,0.0,,,,,-1.3640001E-3,79.999998212E-3,
,,,-1.3630001E-3,19.9999996E-3,,,,,-1.3630001E-3,79.999998212E-3,
,,,-1.3620001E-3,0.0,,,,,-1.3620001E-3,79.999998212E-3,
,,,-1.3610001E-3,0.0,,,,,-1.3610001E-3,79.999998212E-3,
,,,-1.3600001E-3,0.0,,,,,-1.3600001E-3,79.999998212E-3,
,,,-1.3590001E-3,0.0,,,,,-1.3590001E-3,79.999998212E-3,
,,,-1.3580001E-3,19.9999996E-3,,,,,-1.3580001E-3,79.999998212E-3,
,,,-1.3570001E-3,0.0,,,,,-1.3570001E-3,79.999998212E-3,
,,,-1.3560001E-3,0.0,,,,,-1.3560001E-3,79.999998212E-3,
,,,-1.3550001E-3,-19.9999996E-3,,,,,-1.3550001E-3,79.999998212E-3,
,,,-1.3540001E-3,0.0,,,,,-1.3540001E-3,79.999998212E-3,
,,,-1.3530002E-3,0.0,,,,,-1.3530002E-3,79.999998212E-3,
,,,-1.3520002E-3,0.0,,,,,-1.3520002E-3,79.999998212E-3,
,,,-1.3510002E-3,19.9999996E-3,,,,,-1.3510002E-3,79.999998212E-3,
,,,-1.3500002E-3,19.9999996E-3,,,,,-1.3500002E-3,79.999998212E-3,
,,,-1.3490001E-3,0.0,,,,,-1.3490001E-3,79.999998212E-3,
,,,-1.3480001E-3,0.0,,,,,-1.3480001E-3,79.999998212E-3,
,,,-1.3470001E-3,19.9999996E-3,,,,,-1.3470001E-3,79.999998212E-3,
,,,-1.3460001E-3,0.0,,,,,-1.3460001E-3,79.999998212E-3,
,,,-1.3450001E-3,0.0,,,,,-1.3450001E-3,79.999998212E-3,
,,,-1.3440001E-3,19.9999996E-3,,,,,-1.3440001E-3,79.999998212E-3,
,,,-1.3430001E-3,-19.9999996E-3,,,,,-1.3430001E-3,79.999998212E-3,
,,,-1.3420001E-3,0.0,,,,,-1.3420001E-3,79.999998212E-3,
,,,-1.3410001E-3,19.9999996E-3,,,,,-1.3410001E-3,79.999998212E-3,
,,,-1.3400001E-3,19.9999996E-3,,,,,-1.3400001E-3,79.999998212E-3,
,,,-1.3390001E-3,0.0,,,,,-1.3390001E-3,79.999998212E-3,
,,,-1.3380002E-3,19.9999996E-3,,,,,-1.3380002E-3,79.999998212E-3,
,,,-1.3370002E-3,19.9999996E-3,,,,,-1.3370002E-3,79.999998212E-3,
,,,-1.3360002E-3,19.9999996E-3,,,,,-1.3360002E-3,79.999998212E-3,
,,,-1.3350002E-3,0.0,,,,,-1.3350002E-3,79.999998212E-3,
,,,-1.3340001E-3,19.9999996E-3,,,,,-1.3340001E-3,79.999998212E-3,
,,,-1.3330001E-3,0.0,,,,,-1.3330001E-3,79.999998212E-3,
,,,-1.3320001E-3,19.9999996E-3,,,,,-1.3320001E-3,79.999998212E-3,
,,,-1.3310001E-3,19.9999996E-3,,,,,-1.3310001E-3,79.999998212E-3,
,,,-1.3300001E-3,0.0,,,,,-1.3300001E-3,79.999998212E-3,
,,,-1.3290001E-3,19.9999996E-3,,,,,-1.3290001E-3,79.999998212E-3,
,,,-1.3280001E-3,0.0,,,,,-1.3280001E-3,79.999998212E-3,
,,,-1.3270001E-3,19.9999996E-3,,,,,-1.3270001E-3,79.999998212E-3,
,,,-1.3260001E-3,19.9999996E-3,,,,,-1.3260001E-3,79.999998212E-3,
,,,-1.3250001E-3,0.0,,,,,-1.3250001E-3,79.999998212E-3,
,,,-1.3240001E-3,0.0,,,,,-1.3240001E-3,79.999998212E-3,
,,,-1.3230002E-3,0.0,,,,,-1.3230002E-3,79.999998212E-3,
,,,-1.3220002E-3,19.9999996E-3,,,,,-1.3220002E-3,79.999998212E-3,
,,,-1.3210002E-3,0.0,,,,,-1.3210002E-3,79.999998212E-3,
,,,-1.3200002E-3,19.9999996E-3,,,,,-1.3200002E-3,79.999998212E-3,
,,,-1.3190001E-3,0.0,,,,,-1.3190001E-3,79.999998212E-3,
,,,-1.3180001E-3,0.0,,,,,-1.3180001E-3,79.999998212E-3,
,,,-1.3170001E-3,0.0,,,,,-1.3170001E-3,79.999998212E-3,
,,,-1.3160001E-3,0.0,,,,,-1.3160001E-3,79.999998212E-3,
,,,-1.3150001E-3,0.0,,,,,-1.3150001E-3,79.999998212E-3,
,,,-1.3140001E-3,0.0,,,,,-1.3140001E-3,79.999998212E-3,
,,,-1.3130001E-3,19.9999996E-3,,,,,-1.3130001E-3,79.999998212E-3,
,,,-1.3120001E-3,19.9999996E-3,,,,,-1.3120001E-3,79.999998212E-3,
,,,-1.3110001E-3,19.9999996E-3,,,,,-1.3110001E-3,79.999998212E-3,
,,,-1.3100001E-3,0.0,,,,,-1.3100001E-3,79.999998212E-3,
,,,-1.3090001E-3,0.0,,,,,-1.3090001E-3,79.999998212E-3,
,,,-1.3080001E-3,19.9999996E-3,,,,,-1.3080001E-3,79.999998212E-3,
,,,-1.3070002E-3,0.0,,,,,-1.3070002E-3,79.999998212E-3,
,,,-1.3060002E-3,19.9999996E-3,,,,,-1.3060002E-3,79.999998212E-3,
,,,-1.3050002E-3,0.0,,,,,-1.3050002E-3,79.999998212E-3,
,,,-1.3040002E-3,19.9999996E-3,,,,,-1.3040002E-3,79.999998212E-3,
,,,-1.3030001E-3,19.9999996E-3,,,,,-1.3030001E-3,79.999998212E-3,
,,,-1.3020001E-3,19.9999996E-3,,,,,-1.3020001E-3,0.0,
,,,-1.3010001E-3,-19.9999996E-3,,,,,-1.3010001E-3,79.999998212E-3,
,,,-1.3000001E-3,0.0,,,,,-1.3000001E-3,79.999998212E-3,
,,,-1.2990001E-3,0.0,,,,,-1.2990001E-3,79.999998212E-3,
,,,-1.2980001E-3,0.0,,,,,-1.2980001E-3,79.999998212E-3,
,,,-1.2970001E-3,0.0,,,,,-1.2970001E-3,79.999998212E-3,
,,,-1.2960001E-3,-19.9999996E-3,,,,,-1.2960001E-3,79.999998212E-3,
,,,-1.2950001E-3,19.9999996E-3,,,,,-1.2950001E-3,79.999998212E-3,
,,,-1.2940001E-3,19.9999996E-3,,,,,-1.2940001E-3,79.999998212E-3,
,,,-1.2930001E-3,0.0,,,,,-1.2930001E-3,79.999998212E-3,
,,,-1.2920002E-3,19.9999996E-3,,,,,-1.2920002E-3,79.999998212E-3,
,,,-1.2910002E-3,0.0,,,,,-1.2910002E-3,79.999998212E-3,
,,,-1.2900002E-3,0.0,,,,,-1.2900002E-3,79.999998212E-3,
,,,-1.2890002E-3,19.9999996E-3,,,,,-1.2890002E-3,79.999998212E-3,
,,,-1.2880001E-3,0.0,,,,,-1.2880001E-3,79.999998212E-3,
,,,-1.2870001E-3,19.9999996E-3,,,,,-1.2870001E-3,79.999998212E-3,
,,,-1.2860001E-3,0.0,,,,,-1.2860001E-3,79.999998212E-3,
,,,-1.2850001E-3,19.9999996E-3,,,,,-1.2850001E-3,79.999998212E-3,
,,,-1.2840001E-3,0.0,,,,,-1.2840001E-3,79.999998212E-3,
,,,-1.2830001E-3,0.0,,,,,-1.2830001E-3,79.999998212E-3,
,,,-1.2820001E-3,0.0,,,,,-1.2820001E-3,79.999998212E-3,
,,,-1.2810001E-3,0.0,,,,,-1.2810001E-3,79.999998212E-3,
,,,-1.2800001E-3,0.0,,,,,-1.2800001E-3,79.999998212E-3,
,,,-1.2790001E-3,0.0,,,,,-1.2790001E-3,0.0,
,,,-1.2780001E-3,19.9999996E-3,,,,,-1.2780001E-3,79.999998212E-3,
,,,-1.2770002E-3,19.9999996E-3,,,,,-1.2770002E-3,79.999998212E-3,
,,,-1.2760002E-3,0.0,,,,,-1.2760002E-3,79.999998212E-3,
,,,-1.2750002E-3,19.9999996E-3,,,,,-1.2750002E-3,79.999998212E-3,
,,,-1.2740002E-3,-19.9999996E-3,,,,,-1.2740002E-3,79.999998212E-3,
,,,-1.2730001E-3,0.0,,,,,-1.2730001E-3,79.999998212E-3,
,,,-1.2720001E-3,0.0,,,,,-1.2720001E-3,79.999998212E-3,
,,,-1.2710001E-3,0.0,,,,,-1.2710001E-3,79.999998212E-3,
,,,-1.2700001E-3,0.0,,,,,-1.2700001E-3,79.999998212E-3,
,,,-1.2690001E-3,19.9999996E-3,,,,,-1.2690001E-3,79.999998212E-3,
,,,-1.2680001E-3,0.0,,,,,-1.2680001E-3,79.999998212E-3,
,,,-1.2670001E-3,19.9999996E-3,,,,,-1.2670001E-3,79.999998212E-3,
,,,-1.2660001E-3,0.0,,,,,-1.2660001E-3,79.999998212E-3,
,,,-1.2650001E-3,0.0,,,,,-1.2650001E-3,79.999998212E-3,
,,,-1.2640001E-3,0.0,,,,,-1.2640001E-3,79.999998212E-3,
,,,-1.2630001E-3,-19.9999996E-3,,,,,-1.2630001E-3,79.999998212E-3,
,,,-1.2620001E-3,19.9999996E-3,,,,,-1.2620001E-3,79.999998212E-3,
,,,-1.2610002E-3,0.0,,,,,-1.2610002E-3,0.0,
,,,-1.2600002E-3,0.0,,,,,-1.2600002E-3,79.999998212E-3,
,,,-1.2590002E-3,0.0,,,,,-1.2590002E-3,79.999998212E-3,
,,,-1.2580001E-3,0.0,,,,,-1.2580001E-3,79.999998212E-3,
,,,-1.2570001E-3,0.0,,,,,-1.2570001E-3,79.999998212E-3,
,,,-1.2560001E-3,0.0,,,,,-1.2560001E-3,79.999998212E-3,
,,,-1.2550001E-3,0.0,,,,,-1.2550001E-3,79.999998212E-3,
,,,-1.2540001E-3,0.0,,,,,-1.2540001E-3,79.999998212E-3,
,,,-1.2530001E-3,0.0,,,,,-1.2530001E-3,79.999998212E-3,
,,,-1.2520001E-3,19.9999996E-3,,,,,-1.2520001E-3,79.999998212E-3,
,,,-1.2510001E-3,0.0,,,,,-1.2510001E-3,79.999998212E-3,
,,,-1.2500001E-3,-19.9999996E-3,,,,,-1.2500001E-3,79.999998212E-3,
,,,-1.2490001E-3,0.0,,,,,-1.2490001E-3,159.99999642E-3,
,,,-1.2480001E-3,19.9999996E-3,,,,,-1.2480001E-3,79.999998212E-3,
,,,-1.2470001E-3,0.0,,,,,-1.2470001E-3,79.999998212E-3,
,,,-1.2460002E-3,0.0,,,,,-1.2460002E-3,79.999998212E-3,
,,,-1.2450002E-3,0.0,,,,,-1.2450002E-3,79.999998212E-3,
,,,-1.2440002E-3,0.0,,,,,-1.2440002E-3,79.999998212E-3,
,,,-1.2430002E-3,0.0,,,,,-1.2430002E-3,0.0,
,,,-1.2420001E-3,0.0,,,,,-1.2420001E-3,79.999998212E-3,
,,,-1.2410001E-3,0.0,,,,,-1.2410001E-3,79.999998212E-3,
,,,-1.2400001E-3,0.0,,,,,-1.2400001E-3,79.999998212E-3,
